Username,Komentar,Timestamp,Likes,Original Text,Public
@muhasanmuha9233,Tetap konsisten perjuangkan nasib rakyat,2025-03-22T05:41:27Z,0,Tetap konsisten perjuangkan nasib rakyat,True
@SuryaAtmaja-u9c,Semangat Tempo...👍👍,2025-03-22T05:41:23Z,0,Semangat Tempo...👍👍,True
@TyagaFirmansyah,Kami bersama TEMPO,2025-03-22T05:41:05Z,0,Kami bersama TEMPO,True
@endangsarwoasih1778,Semoga team Tempo selalu dlm Perlindunga &amp; Penjagaan Allah SWT....semoga Indonesia di pimpin oleh Pemimpin yg arif menyejeterakan Rakyat Indonesia bersih dr koruptor &amp; oknum pejabat yg jahat rakus,2025-03-22T05:40:54Z,23,Semoga team Tempo selalu dlm Perlindunga & Penjagaan Allah SWT....semoga Indonesia di pimpin oleh Pemimpin yg arif menyejeterakan Rakyat Indonesia bersih dr koruptor & oknum pejabat yg jahat rakus,True
@hadipurwanto4353,Semangat TEMPO ❤💪💪,2025-03-22T05:40:48Z,0,Semangat TEMPO ❤💪💪,True
@Kak_Pisba,"Kala rakyat gak bergerak maka cita2 bngsa hnya sekedar cita2...Sdh tua pun sama saja...<br><br>Salam dri kaltim,,<br>Bravo tempo utk indonesia.💪💪💪",2025-03-22T05:40:38Z,0,"Kala rakyat gak bergerak maka cita2 bngsa hnya sekedar cita2...Sdh tua pun sama saja...

Salam dri kaltim,,
Bravo tempo utk indonesia.💪💪💪",True
@NagekeoFormos79,Maju terus TEMPO. ❤❤❤,2025-03-22T05:40:37Z,0,Maju terus TEMPO. ❤❤❤,True
@JoharK-cg8zh,kapan ya arab spring 2011 terjadi di indonesia.,2025-03-22T05:40:31Z,0,kapan ya arab spring 2011 terjadi di indonesia.,True
@saefudindino5465,Babi bukan Bani,2025-03-22T05:40:09Z,0,Babi bukan Bani,True
@armenwang-dy5my,Ternyata si Pororo biangnya😂😂,2025-03-22T05:40:00Z,0,Ternyata si Pororo biangnya😂😂,True
@salmangilang1435,Udaah terjebak dalam politik militer.... Nyesel kemudian gak ada artinya,2025-03-22T05:39:53Z,0,Udaah terjebak dalam politik militer.... Nyesel kemudian gak ada artinya,True
@MadZuhri-e2p,Bocor alus maju terus,2025-03-22T05:39:47Z,0,Bocor alus maju terus,True
@Epistemicsphere,makin skeptis sama pemerintah. entah mau dibawa kemana negara ini. Terima kasih Tempo selalu mencerahkan di tengah gelap gulita.,2025-03-22T05:39:45Z,0,makin skeptis sama pemerintah. entah mau dibawa kemana negara ini. Terima kasih Tempo selalu mencerahkan di tengah gelap gulita.,True
@p4ullimbun45,"Penerimaan tentara perwira jgn tiap tahun lah, 3 tahun sekali kek, hadehhh .,,",2025-03-22T05:39:45Z,0,"Penerimaan tentara perwira jgn tiap tahun lah, 3 tahun sekali kek, hadehhh .,,",True
@muhasanmuha9233,Tetap semangat pantang mundur untuk menyuarakan kebenaran dan keadilan,2025-03-22T05:39:43Z,0,Tetap semangat pantang mundur untuk menyuarakan kebenaran dan keadilan,True
@yulitaindriati8205,Saya bersyukur tidak bersama di 58%😅,2025-03-22T05:39:38Z,0,Saya bersyukur tidak bersama di 58%😅,True
@zainalrenuat9770,Tetap semangat TEMPO d team Bocor Alus . . .,2025-03-22T05:39:37Z,0,Tetap semangat TEMPO d team Bocor Alus . . .,True
@sumiaregar1562,Ohhh begini kah kong-kalikongnya? Kapan ya negeri ini bisa maju  dg melihat sepak terjang yang ada saat ini...? Masih bisakah berharap utk NKRI yang maju dan sejahtera?,2025-03-22T05:39:14Z,0,Ohhh begini kah kong-kalikongnya? Kapan ya negeri ini bisa maju  dg melihat sepak terjang yang ada saat ini...? Masih bisakah berharap utk NKRI yang maju dan sejahtera?,True
@mazjarod8185,Mas Husein kan bagian KACA MOBIL 😅😅 .. Biar cica bagin babi mas ❤😂,2025-03-22T05:38:54Z,0,Mas Husein kan bagian KACA MOBIL 😅😅 .. Biar cica bagin babi mas ❤😂,True
@onnietorrodatu3995,Kalau Tuhan dipihak rakyat Indonesia kejahatan apapun yg dirancangkan pasti tidak akan berhasil.,2025-03-22T05:38:50Z,0,Kalau Tuhan dipihak rakyat Indonesia kejahatan apapun yg dirancangkan pasti tidak akan berhasil.,True
@mimarahmapriani1512,habis terang terbitlah Gelap RUU TNI,2025-03-22T05:38:25Z,0,habis terang terbitlah Gelap RUU TNI,True
@JoharK-cg8zh,era negara militer. menuju negara fasis. tangan besi.,2025-03-22T05:38:16Z,0,era negara militer. menuju negara fasis. tangan besi.,True
@ferialfian8672,Semangat mba Cica,2025-03-22T05:38:09Z,1,Semangat mba Cica,True
@RudiRudi-f2g,Hidup tempo hidup demokrasi <br>❤❤❤❤❤❤❤❤❤<br>Mertua = Mantu😂,2025-03-22T05:38:08Z,0,"Hidup tempo hidup demokrasi 
❤❤❤❤❤❤❤❤❤
Mertua = Mantu😂",True
@MadZuhri-e2p,Inti nya yg berkuasa sekarang ingin berluasa seumur hidup padahal satu periode belom tentu berhasil. Makanya dg menghalalkan segala cara.<br>Itulah jabatan yg di peroleh dg cara curang harom.maka yg di kerjakan yg hasil yg haram..,2025-03-22T05:37:52Z,1,"Inti nya yg berkuasa sekarang ingin berluasa seumur hidup padahal satu periode belom tentu berhasil. Makanya dg menghalalkan segala cara.
Itulah jabatan yg di peroleh dg cara curang harom.maka yg di kerjakan yg hasil yg haram..",True
@aproduction8636,"Sumpah begitu bodohnya cara berfikir presiden kita. IHSG ambruk ditinggal investor asing malah jadi becandaan. Teman&quot; ayoo terus bersuara sampai pak prabowo baca dan paham betapa pentingnya IHSG.<br>.<br>IHSG udah nguap 2722 triliun dan terus bertambah setiap harinya. Ini bukan uang yg kecil.<br><br>Artinya apa? Itu uang konglo&quot; &amp; masyarakat menengah yg investasi di pasar modal &amp; perusahaan top indonesia loss ribuan triliun, ini yg kita invest bluechip loh pak bukan saham gorengan.<br>.<br>Sy sendiri aja yg cmn ritel lossnya lgsg miliaran, belom lg temen&quot; yg lain yg totalnya 2722 triliun hilang dalam waktu singkat dan akan terus bertambah. Untuk skala kecilnya, harusnya duit itu bisa sy pakai buat borong produk pertanian, buah&quot;an dll nya, apa petani ga seneng kalau duren mereka laku, pisang mereka laku, anggur mereka laku. Bysanya tahun lalu selain ngasih THR, sy jg bisa kasih bonus &amp; traktir karyawan, uang itu kan jg ujungnya berputar di daerah. Kalau tahun ini ya boro&quot; traktir, keuangan sy aja tertekan, sy nya yg harus berhemat.<br>.<br>Untuk skala besarnya, yg loss triliunan harusnya uang itu bisa buat ekspansi bisnis &amp; mencetak lapangan kerja baru jadi hilang.<br>.<br>Ekonomi udah pasti makin lesu, ihsg kalau terus jeblok &amp; semua uang meninggalkan indonesia, selanjutnya sudah pasti rupiah jg ambruk. Ini efeknya sih ga main&quot; yaa, konglo&quot; jg semua pasti marah, hutang mereka yg pake dolar setengah mati bayarnya, pasti tutup pabrik. Makin banyak PHK, berujung kerusuhan &amp; penggulingan pemerintahan.<br>.<br>Apakah akan selesai disitu? Oh tentunya tidak, saat indonesia semakin chaos, valuasi perusahaan&quot; nasional kita semakin hancur juga, disaat itulah nanti asing tinggal akuisisi perusahaan &amp; semua saham bluechip kita dengan murah, ini udah pernah terjadi tahun 98, begitu banyak perusahaan nasional kita diambil alih asing. <br>.<br>Semoga bapak presiden prabowo yg terhormat bisa berfikir snowball efectnya bisa sampai sejauh itu, terimakasih.",2025-03-22T05:37:25Z,0,"Sumpah begitu bodohnya cara berfikir presiden kita. IHSG ambruk ditinggal investor asing malah jadi becandaan. Teman"" ayoo terus bersuara sampai pak prabowo baca dan paham betapa pentingnya IHSG.
.
IHSG udah nguap 2722 triliun dan terus bertambah setiap harinya. Ini bukan uang yg kecil.

Artinya apa? Itu uang konglo"" & masyarakat menengah yg investasi di pasar modal & perusahaan top indonesia loss ribuan triliun, ini yg kita invest bluechip loh pak bukan saham gorengan.
.
Sy sendiri aja yg cmn ritel lossnya lgsg miliaran, belom lg temen"" yg lain yg totalnya 2722 triliun hilang dalam waktu singkat dan akan terus bertambah. Untuk skala kecilnya, harusnya duit itu bisa sy pakai buat borong produk pertanian, buah""an dll nya, apa petani ga seneng kalau duren mereka laku, pisang mereka laku, anggur mereka laku. Bysanya tahun lalu selain ngasih THR, sy jg bisa kasih bonus & traktir karyawan, uang itu kan jg ujungnya berputar di daerah. Kalau tahun ini ya boro"" traktir, keuangan sy aja tertekan, sy nya yg harus berhemat.
.
Untuk skala besarnya, yg loss triliunan harusnya uang itu bisa buat ekspansi bisnis & mencetak lapangan kerja baru jadi hilang.
.
Ekonomi udah pasti makin lesu, ihsg kalau terus jeblok & semua uang meninggalkan indonesia, selanjutnya sudah pasti rupiah jg ambruk. Ini efeknya sih ga main"" yaa, konglo"" jg semua pasti marah, hutang mereka yg pake dolar setengah mati bayarnya, pasti tutup pabrik. Makin banyak PHK, berujung kerusuhan & penggulingan pemerintahan.
.
Apakah akan selesai disitu? Oh tentunya tidak, saat indonesia semakin chaos, valuasi perusahaan"" nasional kita semakin hancur juga, disaat itulah nanti asing tinggal akuisisi perusahaan & semua saham bluechip kita dengan murah, ini udah pernah terjadi tahun 98, begitu banyak perusahaan nasional kita diambil alih asing. 
.
Semoga bapak presiden prabowo yg terhormat bisa berfikir snowball efectnya bisa sampai sejauh itu, terimakasih.",True
@Popor.,Mantaaap Provokator dan Media Asing terbukti Cemas,2025-03-22T05:37:23Z,0,Mantaaap Provokator dan Media Asing terbukti Cemas,True
@embunputih1562,TEMPO EMANG IS THE BEST. DAN SEMANGAT .CARI BERITA KEBENARAN UNTUK RKYT. RI.,2025-03-22T05:37:20Z,0,TEMPO EMANG IS THE BEST. DAN SEMANGAT .CARI BERITA KEBENARAN UNTUK RKYT. RI.,True
@sumpenokanapi8624,Kecap.,2025-03-22T05:37:17Z,0,Kecap.,True
@melvinofficial75,Kalau saya sangat setuju TNI ikut dlm Narkoba biar ada perimbangan dengan Polisi krn Polisi selalu menjebak masyarakat dgn Narkoba,2025-03-22T05:37:08Z,0,Kalau saya sangat setuju TNI ikut dlm Narkoba biar ada perimbangan dengan Polisi krn Polisi selalu menjebak masyarakat dgn Narkoba,True
@bulan9021,Semangat buat tim bocor alus TEMPO!! <br>Kadang penasaran juga gimana kalo kita ajuin salah satu wartawan TEMPO jadi capres (mas Pram mungkin?) <br>. <br>. <br>.<br>. <br>Yang ngirim kepala babi pasti ikut nonton ini sama baca komen,2025-03-22T05:36:49Z,3,"Semangat buat tim bocor alus TEMPO!! 
Kadang penasaran juga gimana kalo kita ajuin salah satu wartawan TEMPO jadi capres (mas Pram mungkin?) 
. 
. 
.
. 
Yang ngirim kepala babi pasti ikut nonton ini sama baca komen",True
@SunaryoSunaryo-v6q,Lhirnya uu tni krn ada kekwatiran dri praboeo n puan   dominasi PARCOK diera jokowi sngt brutal disetiap lini.,2025-03-22T05:36:45Z,0,Lhirnya uu tni krn ada kekwatiran dri praboeo n puan   dominasi PARCOK diera jokowi sngt brutal disetiap lini.,True
@syarifaliamri9461,Kalau TNI Kembali DWI Fungsi ABRI..berarti Polisi bergabung  kembali dong  sama TNI..kocak,2025-03-22T05:36:35Z,0,Kalau TNI Kembali DWI Fungsi ABRI..berarti Polisi bergabung  kembali dong  sama TNI..kocak,True
@duterti7331,Ayo bocor halus jangan kendor 💪💪,2025-03-22T05:36:32Z,0,Ayo bocor halus jangan kendor 💪💪,True
@ozzinawachannel,aq paling semangat bgt lihat bocor alus..tiap sabtu,2025-03-22T05:36:26Z,0,aq paling semangat bgt lihat bocor alus..tiap sabtu,True
@lutfiepribadi2190,"Tetap semangat,.karena hanya tempo yg kami percaya",2025-03-22T05:36:16Z,1,"Tetap semangat,.karena hanya tempo yg kami percaya",True
@nyotoz8975,Mantap,2025-03-22T05:36:05Z,0,Mantap,True
@mustapa0016,kayakx perlu revolusi total baru menata ulang ke pemimpinan negeri ini krn sekarang pemerintah n dpr tdk bisa lagi di percaya mungkin lbh bagus di ganti sistem presidensial menjadi sistem kerajaan,2025-03-22T05:35:58Z,0,kayakx perlu revolusi total baru menata ulang ke pemimpinan negeri ini krn sekarang pemerintah n dpr tdk bisa lagi di percaya mungkin lbh bagus di ganti sistem presidensial menjadi sistem kerajaan,True
@SuryaningsihSoetomo-cw8mw,Tempo ini apa di danai ading ya...😂,2025-03-22T05:35:48Z,0,Tempo ini apa di danai ading ya...😂,True
@angnanokaligane8053,Tempo number one,2025-03-22T05:35:41Z,0,Tempo number one,True
@sikancil3053,Keberanian dan independensi tempo patut diacungi jempol. 👍,2025-03-22T05:35:35Z,72,Keberanian dan independensi tempo patut diacungi jempol. 👍,True
@riandanito1169,"Mantaap tempo, slalu terpercaya dan tajam !!",2025-03-22T05:35:22Z,0,"Mantaap tempo, slalu terpercaya dan tajam !!",True
@SuperRotibakar,Semangat tempo..,2025-03-22T05:35:17Z,0,Semangat tempo..,True
@Ilham_sol,Semua orang bisa bohong💀,2025-03-22T05:35:16Z,0,Semua orang bisa bohong💀,True
@binyut,Aktornya si mayor teddy ibu negara n AHY SBY. sma2 militer,2025-03-22T05:35:14Z,0,Aktornya si mayor teddy ibu negara n AHY SBY. sma2 militer,True
@deimos9,"<a href=""https://www.youtube.com/watch?v=z6nSQrYWJlY&amp;t=1718"">28:38</a> Udah tau kelebihan SDM, tapi rekrutmen tetap gak dikurangi. Dari sini aja ketauan - sorry to say - bad management nya TNI",2025-03-22T05:35:11Z,0,"28:38 Udah tau kelebihan SDM, tapi rekrutmen tetap gak dikurangi. Dari sini aja ketauan - sorry to say - bad management nya TNI",True
@JoharK-cg8zh,aku masih seperti yang dulu. kapan tni reformasi. masih cari kerjaan/jabatan.,2025-03-22T05:35:06Z,0,aku masih seperti yang dulu. kapan tni reformasi. masih cari kerjaan/jabatan.,True
@subagiosubagio3560,saya sudah berasumsi dengan adanya Retreat. akan dibentuk pemerintahan militerisasi. <br>gawat era orba akan bangkit,2025-03-22T05:35:01Z,0,"saya sudah berasumsi dengan adanya Retreat. akan dibentuk pemerintahan militerisasi. 
gawat era orba akan bangkit",True
@sobatproperty,Tetap semangat untuk Tempo,2025-03-22T05:34:55Z,1,Tetap semangat untuk Tempo,True
@KatiniLorbeji,Tempo tetaplah suarakan kebenaran<br>Jangan takut ditakut-takutin.<br>Tuhan/Alloh dan MalaikatNYA  Ber  Saksi atas perilaku UmatNYA.<br>Semangat Tempo.,2025-03-22T05:34:51Z,0,"Tempo tetaplah suarakan kebenaran
Jangan takut ditakut-takutin.
Tuhan/Alloh dan MalaikatNYA  Ber  Saksi atas perilaku UmatNYA.
Semangat Tempo.",True
@annakareninna4172,"Panjang umur semangat baik, kita akan terus berjuang bersama Tempo. ❤❤❤ INDONESIA",2025-03-22T05:34:34Z,14,"Panjang umur semangat baik, kita akan terus berjuang bersama Tempo. ❤❤❤ INDONESIA",True
@wulanramadanty9187,We stand with Tempo,2025-03-22T05:34:11Z,3,We stand with Tempo,True
@diysorralog,Semoga tempo di jaga Allah swt 🤲,2025-03-22T05:34:08Z,0,Semoga tempo di jaga Allah swt 🤲,True
@suka_jalan96,Semoga indonesia maju,2025-03-22T05:33:56Z,0,Semoga indonesia maju,True
@imamsubekti5360,Lanjutkan !,2025-03-22T05:33:56Z,0,Lanjutkan !,True
@GeislerTaolo,Bravo tempo semakin kritis dan mengedukasi masyarakat Indonesia,2025-03-22T05:33:41Z,0,Bravo tempo semakin kritis dan mengedukasi masyarakat Indonesia,True
@fastabiqulKhoirot96,Kak cica semangat ya kak cica keren,2025-03-22T05:33:27Z,0,Kak cica semangat ya kak cica keren,True
@goesmadi550,Ayo 58% waktu dan tempat di persilahkan.. bagaimana menurut anda,2025-03-22T05:33:21Z,0,Ayo 58% waktu dan tempat di persilahkan.. bagaimana menurut anda,True
@rasnomuslikan5665,"Semangat Bocor Alus Politik, Tempo. Terus mengawal demokrasi.",2025-03-22T05:33:16Z,0,"Semangat Bocor Alus Politik, Tempo. Terus mengawal demokrasi.",True
@madjago6267,PARA JURNALIS PEMBOLAK BSLIKAN FAKTA.....,2025-03-22T05:33:13Z,0,PARA JURNALIS PEMBOLAK BSLIKAN FAKTA.....,True
@nurhayatigunarasiagian2321,mlahan smakin mluas skrang yg mnntang pemerintah😅,2025-03-22T05:32:58Z,0,mlahan smakin mluas skrang yg mnntang pemerintah😅,True
@murvhyrizki8570,"SEMAKIN DI TEROR , SEMAKIN MELAWAN.. SAYA BERSAMA TEMPO 🎉🎉🎉",2025-03-22T05:32:56Z,0,"SEMAKIN DI TEROR , SEMAKIN MELAWAN.. SAYA BERSAMA TEMPO 🎉🎉🎉",True
@SyaripahHanum-s9p,Semangat mbak Citcaa jgn tkt berjuang trs,2025-03-22T05:32:32Z,0,Semangat mbak Citcaa jgn tkt berjuang trs,True
@profesorkerupuk3393,Tetap semangat team  bocor alus,2025-03-22T05:32:24Z,0,Tetap semangat team  bocor alus,True
@jokopramono394,Lagu lama....judul anyar...,2025-03-22T05:32:22Z,0,Lagu lama....judul anyar...,True
@ignasiussuwanto8406,"Tolong orang&quot; terdekat Prabowo, jangan ikuti saran Mulyono. Anda akan kecewa nantinya.",2025-03-22T05:31:57Z,0,"Tolong orang"" terdekat Prabowo, jangan ikuti saran Mulyono. Anda akan kecewa nantinya.",True
@peter_antonius,Ujung2nya 2029 prawuan😅,2025-03-22T05:31:47Z,0,Ujung2nya 2029 prawuan😅,True
@MuksalMina-l2g,❤ tempo the best,2025-03-22T05:31:42Z,0,❤ tempo the best,True
@luliirnalita4253,TEMPO SELALU DIHATI ❤,2025-03-22T05:31:33Z,0,TEMPO SELALU DIHATI ❤,True
@DrsChanif-ri2vn,Semangat utk tempo,2025-03-22T05:31:15Z,0,Semangat utk tempo,True
@cemangijepun5921,Jangan Gentar Bocor Alus suarakan terus kebenaran agar kami Rakyat lebih paham.,2025-03-22T05:31:13Z,0,Jangan Gentar Bocor Alus suarakan terus kebenaran agar kami Rakyat lebih paham.,True
@Military.Magazine,we stand with tempo,2025-03-22T05:31:13Z,0,we stand with tempo,True
@linamarlina9955,"Masyarakat, tetap mendukung Tempo❤❤❤",2025-03-22T05:31:09Z,0,"Masyarakat, tetap mendukung Tempo❤❤❤",True
@KangHazzie,"Gara2 bocor alus Kepala Babi dikirim 🤣😂<br>S Mulyono dendam banget sm Tempo,dulu besti skrg musuh😂",2025-03-22T05:31:04Z,0,"Gara2 bocor alus Kepala Babi dikirim 🤣😂
S Mulyono dendam banget sm Tempo,dulu besti skrg musuh😂",True
@Sayonarakeju,BRAVO BOCOR ALUS. TEMPO..!!! JANGAN PERNAH TAKUT UTK MENYUARAKAN KEBENARAN...KAMI RAKYAT YG PRO DEMOKRASI BERSAMA KALIAN SEMUA JURNSLIS BOCOR ALUS TEMPO...MAS PRAM...MAS HUSEIN DAN MBA CICHA...UTK IKUT MENGINGATKAN SEMUA KEJAHATAN YG SE-WENANG2 SUPAYA TDK DILAKUKAN OLEH  PARA PENGUASA.,2025-03-22T05:31:02Z,0,BRAVO BOCOR ALUS. TEMPO..!!! JANGAN PERNAH TAKUT UTK MENYUARAKAN KEBENARAN...KAMI RAKYAT YG PRO DEMOKRASI BERSAMA KALIAN SEMUA JURNSLIS BOCOR ALUS TEMPO...MAS PRAM...MAS HUSEIN DAN MBA CICHA...UTK IKUT MENGINGATKAN SEMUA KEJAHATAN YG SE-WENANG2 SUPAYA TDK DILAKUKAN OLEH  PARA PENGUASA.,True
@vickydicky6255,Sehat terus ya para jurnalis TEMPO dan rekan2 TEMPO<br>terima kasih banyak atas prinsipnya untuk terus menjadi oposisi,2025-03-22T05:31:01Z,0,"Sehat terus ya para jurnalis TEMPO dan rekan2 TEMPO
terima kasih banyak atas prinsipnya untuk terus menjadi oposisi",True
@yovi234,"Lagian nih ya setuju bgt sama TEMPO revisi UU TNI mengukuhkan yg udh terjadi, rezim sebelumnya aja udh banyak TNI/POLRI jd pejabat sipil dan BUMN dan ga mengundurkan diri lg 😂😂 apa sih kelebihan mereka sampe ngerasa punya priviliged masuk ke jabatan sipil..karena pegang senjata?",2025-03-22T05:30:43Z,0,"Lagian nih ya setuju bgt sama TEMPO revisi UU TNI mengukuhkan yg udh terjadi, rezim sebelumnya aja udh banyak TNI/POLRI jd pejabat sipil dan BUMN dan ga mengundurkan diri lg 😂😂 apa sih kelebihan mereka sampe ngerasa punya priviliged masuk ke jabatan sipil..karena pegang senjata?",True
@azalisamosir2723,Seharusnya sebagai intermeso pas/tepat ketika mengucapkan dwifungsi TNI atau ABRI [sambil lirik dan/atau menunjuk pemilik nama di sisi kanan].,2025-03-22T05:30:35Z,0,Seharusnya sebagai intermeso pas/tepat ketika mengucapkan dwifungsi TNI atau ABRI [sambil lirik dan/atau menunjuk pemilik nama di sisi kanan].,True
@fransiskusallo7509,Terror kepada Tempo adalah tanda-tanda banyak yang resah dan gelisah atas Bocoran informasi akurat dari Tempo.,2025-03-22T05:30:32Z,0,Terror kepada Tempo adalah tanda-tanda banyak yang resah dan gelisah atas Bocoran informasi akurat dari Tempo.,True
@BSTVOfficialmediaoptimism,💪TEMPO👍,2025-03-22T05:30:09Z,0,💪TEMPO👍,True
@yenimulyani8362,Yg hrs disalahkan si jokowi...krn beri karpet merah wowo dgn bansos 500triliun meloloskan presiden yg berbahaya bagi masa dpn indonesia...,2025-03-22T05:30:05Z,0,Yg hrs disalahkan si jokowi...krn beri karpet merah wowo dgn bansos 500triliun meloloskan presiden yg berbahaya bagi masa dpn indonesia...,True
@abzchannel2828,Semuanya udah di bungkamm....berani muncul kepermukaan sikat tohh kantor tempo juga dikirim i kepala babi kan...ya sekarang tinggal nunggu diculik&#39;in atu atu bang..😅😂😅😅😂😅😂,2025-03-22T05:29:59Z,0,Semuanya udah di bungkamm....berani muncul kepermukaan sikat tohh kantor tempo juga dikirim i kepala babi kan...ya sekarang tinggal nunggu diculik'in atu atu bang..😅😂😅😅😂😅😂,True
@oennaoenna895,"Team Tempo BAP, sueeer kalian kereeeen!! Terima kasih sudah beri pencerahan tetang situasi yg ga bs kami dpt kl bukan org2 macam kalian ini",2025-03-22T05:29:48Z,0,"Team Tempo BAP, sueeer kalian kereeeen!! Terima kasih sudah beri pencerahan tetang situasi yg ga bs kami dpt kl bukan org2 macam kalian ini",True
@putzhuherry,"semangat tempo &amp; bocor alur, tetep kritis",2025-03-22T05:29:43Z,0,"semangat tempo & bocor alur, tetep kritis",True
@AtoySudan,Terdisa TEMPO media yg independent ❤❤❤,2025-03-22T05:29:42Z,0,Terdisa TEMPO media yg independent ❤❤❤,True
@quzuqbotak,Anjay 😂😂😂,2025-03-22T05:29:31Z,0,Anjay 😂😂😂,True
@ZedCoker8714,Pantang mundur pejuang..teror tidak akan membungkam semangatmu ✊,2025-03-22T05:29:30Z,0,Pantang mundur pejuang..teror tidak akan membungkam semangatmu ✊,True
@HBudionoHMBA,Semangat terus Bocor Alus mantap. Secara perlahan  tapi pasti negara muncul kembalinya  Orde Baru jilid dua.,2025-03-22T05:29:12Z,0,Semangat terus Bocor Alus mantap. Secara perlahan  tapi pasti negara muncul kembalinya  Orde Baru jilid dua.,True
@petik_jambu_organik,Semoga reformasi terjadi lagi,2025-03-22T05:29:12Z,0,Semoga reformasi terjadi lagi,True
@topglobal6675,2029 Ganti Presiden,2025-03-22T05:28:58Z,0,2029 Ganti Presiden,True
@siswantonisa2674,"Personal Tempo semoga di beri keselamatan, kesehatan dan dilindungi Alloh SWT. Konsisten edukasi publik untuk cerdas pada kinerja tiga Lembaga negara Legislatif, Yudikatif, Eksekutif. Produk UU identif dengan bagi bagi lahan basah  .",2025-03-22T05:28:48Z,0,"Personal Tempo semoga di beri keselamatan, kesehatan dan dilindungi Alloh SWT. Konsisten edukasi publik untuk cerdas pada kinerja tiga Lembaga negara Legislatif, Yudikatif, Eksekutif. Produk UU identif dengan bagi bagi lahan basah  .",True
@keadilansosial-s5g,BENANG MERAH RETRET 😂😂😂😂,2025-03-22T05:28:26Z,0,BENANG MERAH RETRET 😂😂😂😂,True
@Ardi-r3g,"Semangat mbak Cica, you not walk alone. Kami bersama kalian semua. Tetap beri kami informasi yang kredibel dan akurat, sesuai fakta.",2025-03-22T05:28:26Z,0,"Semangat mbak Cica, you not walk alone. Kami bersama kalian semua. Tetap beri kami informasi yang kredibel dan akurat, sesuai fakta.",True
@Tengkusaliah,"Sehat2 selalu dan semangat utk menyampaikan jurnalis independent, Terima kasih atas beritanya2 yg membuat kami rakyat semakin cerdas dan kritis dgn kondisi negara dgn prilaku buruk para pejabat2 di negeri ini",2025-03-22T05:28:20Z,0,"Sehat2 selalu dan semangat utk menyampaikan jurnalis independent, Terima kasih atas beritanya2 yg membuat kami rakyat semakin cerdas dan kritis dgn kondisi negara dgn prilaku buruk para pejabat2 di negeri ini",True
@danielsebastian6639,"Hmm… knp y sama teddy, dibela bgt. Jd inget kelapa gading….",2025-03-22T05:28:13Z,0,"Hmm… knp y sama teddy, dibela bgt. Jd inget kelapa gading….",True
@danielsebastian6639,"Hmm… knp y sama teddy, dibela bgt. Jd inget kelapa gading….",2025-03-22T05:28:04Z,0,"Hmm… knp y sama teddy, dibela bgt. Jd inget kelapa gading….",True
@AtoySudan,"Tempo gak pernah kendor,walau Bung Gunawan pernah di depenjarakan<br>Terus suarakan kebenaran, walau pahit❤❤❤",2025-03-22T05:28:04Z,0,"Tempo gak pernah kendor,walau Bung Gunawan pernah di depenjarakan
Terus suarakan kebenaran, walau pahit❤❤❤",True
@PandangSihombing,"TNI di semua negara bertugas pertahanan , perang bukan nanam singkong atau komut bumn",2025-03-22T05:28:00Z,0,"TNI di semua negara bertugas pertahanan , perang bukan nanam singkong atau komut bumn",True
@FRHN-is4xw,Naluri buzzer hasan nasbi gak bisa dihilangkan...,2025-03-22T05:27:52Z,0,Naluri buzzer hasan nasbi gak bisa dihilangkan...,True
@howresketch1609,KAMI BERSAMA TEMPO!,2025-03-22T05:27:49Z,0,KAMI BERSAMA TEMPO!,True
@harismansusanto1876,"Tni masih cukup bersih, dan msh punya rasa malu, asal tidak absolute semua pimpinan musti tni,hanya yg strategis aja",2025-03-22T05:27:41Z,0,"Tni masih cukup bersih, dan msh punya rasa malu, asal tidak absolute semua pimpinan musti tni,hanya yg strategis aja",True
@kgbn777,"Semangat mbak Cica. Kepala babinya tolong dimasak, kasih ke jubir istana yg suruh masak",2025-03-22T05:27:21Z,0,"Semangat mbak Cica. Kepala babinya tolong dimasak, kasih ke jubir istana yg suruh masak",True
@Madakrn,KamiBersamaTempo ✊✊,2025-03-22T05:27:21Z,0,KamiBersamaTempo ✊✊,True
@irinaauruma7831,BOCOR ALUS emang KEREEEEEN,2025-03-22T05:27:20Z,0,BOCOR ALUS emang KEREEEEEN,True
@ekosirwandi6962,Dukung UU TNI dan pemerintahan Yang Mulia Presiden RI Jenderal TNI Prabowo Mas Wapres Gibran,2025-03-22T05:27:14Z,2,Dukung UU TNI dan pemerintahan Yang Mulia Presiden RI Jenderal TNI Prabowo Mas Wapres Gibran,True
@LekerDjoeragan,semua hanya untuk kepentingan elit pimpinan dan pangkat perwira... bintara dan tamtama mana dipikirin..,2025-03-22T05:27:12Z,0,semua hanya untuk kepentingan elit pimpinan dan pangkat perwira... bintara dan tamtama mana dipikirin..,True
@huseinbeta6127,"Yg lain lewat majalah Tempo terdepan,maju untuk menyuarakan kebenaran.",2025-03-22T05:27:10Z,0,"Yg lain lewat majalah Tempo terdepan,maju untuk menyuarakan kebenaran.",True
@ynchannel1905,"Semoga tempo tetap pada koridor, unyuk membela kebenaran, keadilan dan kesejahteraan untuk masyarakat.",2025-03-22T05:27:09Z,0,"Semoga tempo tetap pada koridor, unyuk membela kebenaran, keadilan dan kesejahteraan untuk masyarakat.",True
