Username,Komentar,Timestamp,Likes,Original Text,Public
@jaeger822,Kurang lama,2025-03-19T12:10:43Z,0,Kurang lama,True
@muzakiirfan,podcast Ter epic,2025-03-19T12:10:29Z,0,podcast Ter epic,True
@trinurmalasari2077,Semoga ga d tackdown vidionya..,2025-03-19T12:10:24Z,0,Semoga ga d tackdown vidionya..,True
@alifiealghiffar2981,Hotel Fairmont itu milik titik Suharto so kalian semua SDH tau kan jawabannya,2025-03-19T12:10:22Z,0,Hotel Fairmont itu milik titik Suharto so kalian semua SDH tau kan jawabannya,True
@diantanjung713,Pak Gembul kurang nambahin di surabaya itu pesertanya dr jakarta semua. Rapat gini2 untuk &quot;penyerapan&quot; anggaran lbh cepat.,2025-03-19T12:10:19Z,0,"Pak Gembul kurang nambahin di surabaya itu pesertanya dr jakarta semua. Rapat gini2 untuk ""penyerapan"" anggaran lbh cepat.",True
@handikaulabakati5679,Ukuwahisme🤔,2025-03-19T12:10:18Z,0,Ukuwahisme🤔,True
@SIRAJAJAJAN-i9i,Pantesan negara rugi terus emang di pake hura Hura gak jelas..,2025-03-19T12:10:17Z,1,Pantesan negara rugi terus emang di pake hura Hura gak jelas..,True
@dwikar1453,"<a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=1203"">20:03</a> ngakak banget🤣🤣 ko ray mau main aman tpi dia nggk tahu kalo benderanya itu ada 2 jenis. Warna item ada putih juga ada. HAHAHA🤣🤣",2025-03-19T12:10:14Z,0,20:03 ngakak banget🤣🤣 ko ray mau main aman tpi dia nggk tahu kalo benderanya itu ada 2 jenis. Warna item ada putih juga ada. HAHAHA🤣🤣,True
@arispc-m1n,Ada Titk terang..,2025-03-19T12:10:11Z,0,Ada Titk terang..,True
@rendraaditya7875,"koh R chin kena mental euy<a href=""UCkszU2WH9gy1mb0dV-11UJg/jPgfY5j2IIud29sP3ZeA4Ag""></a>",2025-03-19T12:10:07Z,0,koh R chin kena mental euy,True
@lastjedi8598,"Kalau mau tau berapa anggaran untuk perjalanan dinas, kelas kamar hotel, uang saku dll bagi ASN, silahkan chek SBM (standar biaya masukan). Saya jamin anda akan lebih tercengang. 😂😂",2025-03-19T12:10:00Z,0,"Kalau mau tau berapa anggaran untuk perjalanan dinas, kelas kamar hotel, uang saku dll bagi ASN, silahkan chek SBM (standar biaya masukan). Saya jamin anda akan lebih tercengang. 😂😂",True
@beng-beng1566,"Sumpah seruu bangett, kayak obrolan tongkrongan cowok jam 11 malem nih yg mulai bahas2 politik dan konspirasi",2025-03-19T12:09:45Z,0,"Sumpah seruu bangett, kayak obrolan tongkrongan cowok jam 11 malem nih yg mulai bahas2 politik dan konspirasi",True
@adharimu,&quot;Orang bodoh tidak peduli siapa pemimpinnya&quot; - Ust. Felix Siauw 😅,2025-03-19T12:09:33Z,1,"""Orang bodoh tidak peduli siapa pemimpinnya"" - Ust. Felix Siauw 😅",True
@yuanitarizkiwijayanti539,"Puasa ustadz, pak guru",2025-03-19T12:09:21Z,0,"Puasa ustadz, pak guru",True
@thisised20,"ko Ray saya dapat quotes menurut saya bagus di Facebook, bahwa &quot;Indonesia itu negara ritualis, bukan religius. Tiap rapat dibuka dengan doa tapi korupsi jalan terus&quot;<br>Bagaimana menurut Ko Ray sama Ust. Felix tentang quotes ini?",2025-03-19T12:09:19Z,3,"ko Ray saya dapat quotes menurut saya bagus di Facebook, bahwa ""Indonesia itu negara ritualis, bukan religius. Tiap rapat dibuka dengan doa tapi korupsi jalan terus""
Bagaimana menurut Ko Ray sama Ust. Felix tentang quotes ini?",True
@faisalduta4117,formasi yg keren.. pertahankan lur,2025-03-19T12:08:59Z,1,formasi yg keren.. pertahankan lur,True
@aderudiat2274,Wadidaw,2025-03-19T12:08:47Z,0,Wadidaw,True
@makasi5681,Wadidaw episode,2025-03-19T12:08:29Z,0,Wadidaw episode,True
@Sayogi,Wah x ini saya kagum sama keberanian Guru Gembul❤❤ Hormat Guru,2025-03-19T12:08:23Z,0,Wah x ini saya kagum sama keberanian Guru Gembul❤❤ Hormat Guru,True
@batik_zz,gru gembul spt biasa banyak retorika dangkal muter2,2025-03-19T12:08:23Z,0,gru gembul spt biasa banyak retorika dangkal muter2,True
@rositamega19,Bubarkan DPR kebanyakan HAMA emng 😢,2025-03-19T12:08:15Z,0,Bubarkan DPR kebanyakan HAMA emng 😢,True
@suwarnosuwarno5652,"Wah saya tuh merasa sedih melihat perilaku tuan2 yang duduk dibangku gedung DPR yang kurang peka terhadap apa yg sedang terjadi dinegara ini, seperti masalah kemiskinan, PHK, kesehatan dll kok mereka gak peka sih untuk apa kita memilih mereka  klo gak ada gunanya juga. Dasar Indonesia negara dagelan ...",2025-03-19T12:08:11Z,4,"Wah saya tuh merasa sedih melihat perilaku tuan2 yang duduk dibangku gedung DPR yang kurang peka terhadap apa yg sedang terjadi dinegara ini, seperti masalah kemiskinan, PHK, kesehatan dll kok mereka gak peka sih untuk apa kita memilih mereka  klo gak ada gunanya juga. Dasar Indonesia negara dagelan ...",True
@rakasejati6807,"Langit kelam, suara bisu<br>Terbungkam dalam bayang semu<br>Namun cahaya tak ‘kan padam<br>Saat hati tak lagi diam<br><br>Luka yang kau sembunyikan<br>Tak ‘kan selamanya bertahan<br>Karena kebenaran…<br>Selalu temukan jalan!<br><br>Kebenaran tak ‘kan terkubur<br>Meski dinding mencoba menutup<br>Saat suara bersatu lantang<br>Yang zalim pun ‘kan tumbang!<br><br>Lihat mereka, tersenyum dusta<br>Di singgasana penuh nista<br>Tapi gelombang telah datang<br>Menghancurkan tirani kelam<br><br>Dengar suara… dalam gelap<br>Ia tak ‘kan lagi menghilang<br>Kebenaran… menemukan jalan<br>Menghapus bayang kezaliman!",2025-03-19T12:08:07Z,0,"Langit kelam, suara bisu
Terbungkam dalam bayang semu
Namun cahaya tak ‘kan padam
Saat hati tak lagi diam

Luka yang kau sembunyikan
Tak ‘kan selamanya bertahan
Karena kebenaran…
Selalu temukan jalan!

Kebenaran tak ‘kan terkubur
Meski dinding mencoba menutup
Saat suara bersatu lantang
Yang zalim pun ‘kan tumbang!

Lihat mereka, tersenyum dusta
Di singgasana penuh nista
Tapi gelombang telah datang
Menghancurkan tirani kelam

Dengar suara… dalam gelap
Ia tak ‘kan lagi menghilang
Kebenaran… menemukan jalan
Menghapus bayang kezaliman!",True
@samuderaveniceenigma,"Yeayyyy... Saat2 yg ditunggu-tunggu... Pak Guru Gembul di podcast bro Raymond... 3 sosok yg femes di Malaysia... Diskusi pedas, tajam &amp; menyengat!!!",2025-03-19T12:08:00Z,0,"Yeayyyy... Saat2 yg ditunggu-tunggu... Pak Guru Gembul di podcast bro Raymond... 3 sosok yg femes di Malaysia... Diskusi pedas, tajam & menyengat!!!",True
@gaskhar413,INI MAH DI DALEM JURANG,2025-03-19T12:07:38Z,2,INI MAH DI DALEM JURANG,True
@Pejuang_sore,Prittttt... prittttt<br>😂,2025-03-19T12:07:32Z,0,"Prittttt... prittttt
😂",True
@nusajati9778,"<a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=1860"">31:00</a> kita maju, tapi pesaing kita jauh lebih maju, jadi kita ketinggalan lagi",2025-03-19T12:07:21Z,0,"31:00 kita maju, tapi pesaing kita jauh lebih maju, jadi kita ketinggalan lagi",True
@nanangbayu4984,"kerennnnn🔥🔥🔥, banyak banget ilmunya",2025-03-19T12:06:52Z,0,"kerennnnn🔥🔥🔥, banyak banget ilmunya",True
@donikhairil9705,Diskusi Menegangkan dan Kocak hehehe,2025-03-19T12:06:41Z,0,Diskusi Menegangkan dan Kocak hehehe,True
@topan2112,Dewan Penghianat Rakyat (DPR),2025-03-19T12:06:17Z,0,Dewan Penghianat Rakyat (DPR),True
@aniksucikapti5823,maksa banget guru gembul  mau bikin pemerintah bayangan 😅,2025-03-19T12:06:11Z,0,maksa banget guru gembul  mau bikin pemerintah bayangan 😅,True
@safrijalayahrehan1192,"Emang wakil rakyat peduli ma kita,,,,karena masih banyak suara kita masih dibayar....karena suara kita dah dibayar ya gak peduli ma kita",2025-03-19T12:06:05Z,0,"Emang wakil rakyat peduli ma kita,,,,karena masih banyak suara kita masih dibayar....karena suara kita dah dibayar ya gak peduli ma kita",True
@afiqashshidiq1026,"<a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=2380"">39:40</a> keren ustadz felix pertanyaannya 🔥",2025-03-19T12:05:54Z,0,39:40 keren ustadz felix pertanyaannya 🔥,True
@teja6347,"Ini obrolan relate dengan pemerintahan sekaran, apalagi pas bahas oposisi 100%relate",2025-03-19T12:05:50Z,0,"Ini obrolan relate dengan pemerintahan sekaran, apalagi pas bahas oposisi 100%relate",True
@gwonwidya1175,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/YvgfY-LIBpjChgHKyYCQBg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/UvgfY_vqE92T29sPvqiAkAU""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/6_cfY8HJH8bV5QS5yYDYDg""></a> <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>",2025-03-19T12:05:44Z,0, ,True
@AfdalAuliaRahman,"gua selalu berharap keburukan akan hilang dalam sistem negara ini, lebih banyak perbaikan dan kritisisasi cerdas yang tercipta",2025-03-19T12:05:44Z,0,"gua selalu berharap keburukan akan hilang dalam sistem negara ini, lebih banyak perbaikan dan kritisisasi cerdas yang tercipta",True
@Xzeeo,"Suka sama videonya dan ga masalah sama iklan, tapi kenapa dr beberapa video ke belakang yg ini banyak sekali iklannya😭",2025-03-19T12:05:40Z,0,"Suka sama videonya dan ga masalah sama iklan, tapi kenapa dr beberapa video ke belakang yg ini banyak sekali iklannya😭",True
@dimassetiawan6609,&quot;Kebodohan adalah dosa&quot;,2025-03-19T12:05:23Z,0,"""Kebodohan adalah dosa""",True
@hanyfahalmugni3812,Bru ini keren abis,2025-03-19T12:05:06Z,2,Bru ini keren abis,True
@DiditSaad,terimakasih sudah berdiskusi bersama pak guru gembul,2025-03-19T12:05:00Z,265,terimakasih sudah berdiskusi bersama pak guru gembul,True
@RobinGalon,"Omon2 kan bagian dr Orba. Tenang George Soros sdh msk ke dlm, tinggal tunggu waktu",2025-03-19T12:04:48Z,1,"Omon2 kan bagian dr Orba. Tenang George Soros sdh msk ke dlm, tinggal tunggu waktu",True
@FikriSetiawan-fp7fw,"Setelah nonton 15 menit, bener  gusdur dpr dibubarkan.",2025-03-19T12:04:47Z,1,"Setelah nonton 15 menit, bener  gusdur dpr dibubarkan.",True
@JOJi_xcl,Rumah ijat terbakar lagi,2025-03-19T12:04:42Z,0,Rumah ijat terbakar lagi,True
@EmakAzka-p5n,"Sayangnya lebih banyak yang suka nonton tiktok daripada nonton yang begini, makanya pola pikir gak naik-naik",2025-03-19T12:04:38Z,2,"Sayangnya lebih banyak yang suka nonton tiktok daripada nonton yang begini, makanya pola pikir gak naik-naik",True
@peek_a_boo0,"<a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=2326"">38:46</a> panik gak lu ray 🤣🤣",2025-03-19T12:04:27Z,0,38:46 panik gak lu ray 🤣🤣,True
@lukmanmadewa9509,Seneng banget orang&quot; pemikir pada kumpul,2025-03-19T12:04:22Z,0,"Seneng banget orang"" pemikir pada kumpul",True
@ciptaan_ayah_ibu,khaIifah,2025-03-19T12:04:18Z,0,khaIifah,True
@evishofiani3374,Aku kok salfok malah sama tanganya raymonchin yg sgt putih dan lentik🤦🏼‍♀️☺️🙏🏼,2025-03-19T12:04:15Z,0,Aku kok salfok malah sama tanganya raymonchin yg sgt putih dan lentik🤦🏼‍♀️☺️🙏🏼,True
@NuklearNeutron,Keren nih awkwk langsung ceplas ceplos awkwk,2025-03-19T12:04:05Z,0,Keren nih awkwk langsung ceplas ceplos awkwk,True
@InfoViral24per7,"Obrolan laki-laki menjelang sahur, unpredictable!",2025-03-19T12:03:45Z,0,"Obrolan laki-laki menjelang sahur, unpredictable!",True
@paladinsgamer,"TENTU SAJAAAA <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><br>aku mah dukung laaah <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>",2025-03-19T12:03:44Z,0,"TENTU SAJAAAA 
aku mah dukung laaah ",True
@naufalamin1480,"Saya sarankan download video ini, 😅",2025-03-19T12:03:43Z,0,"Saya sarankan download video ini, 😅",True
@ellitashah,Panassssss Masyaallah ❤,2025-03-19T12:03:37Z,0,Panassssss Masyaallah ❤,True
@CaptainSarung,"<a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=2779"">46:19</a> Danzo dong pemerintahan bayangan 😂",2025-03-19T12:03:32Z,3,46:19 Danzo dong pemerintahan bayangan 😂,True
@dimasim3929,akhirnya gurugembul joinn,2025-03-19T12:03:28Z,0,akhirnya gurugembul joinn,True
@heatpowder4193,Yailah guru halu,2025-03-19T12:03:06Z,0,Yailah guru halu,True
@MuhammadBerlian-o1i,Tembak satu2,2025-03-19T12:02:54Z,0,Tembak satu2,True
@Valegamezs,"Memang ancor para oknum pejabat di negeri konoha ini, mending kita ga perlu ada dpr dan pejabat klu kerjaan nya hanya menipu rakyat atau tuan nya sendiri. Mending kita hukum jalanan aja😂😂",2025-03-19T12:02:30Z,0,"Memang ancor para oknum pejabat di negeri konoha ini, mending kita ga perlu ada dpr dan pejabat klu kerjaan nya hanya menipu rakyat atau tuan nya sendiri. Mending kita hukum jalanan aja😂😂",True
@Zulkarnain-ke9lz,saya sebagai intel melihat channel ini..🙃,2025-03-19T12:02:23Z,0,saya sebagai intel melihat channel ini..🙃,True
@focusnganggur2240,"Multi partai hanya sistem brengsek bagi kue semua. Makanya saya golput, mau org baik masuk dlm sistem buruk akan jdi org jahat",2025-03-19T12:02:20Z,0,"Multi partai hanya sistem brengsek bagi kue semua. Makanya saya golput, mau org baik masuk dlm sistem buruk akan jdi org jahat",True
@MuhammadSabil,Menurut saya jika ada orang yang sudah korupsi baru jadi anggota DPR.. pertama yang harus disalahkan adalah partai yang mengusung nya..,2025-03-19T12:02:17Z,0,Menurut saya jika ada orang yang sudah korupsi baru jadi anggota DPR.. pertama yang harus disalahkan adalah partai yang mengusung nya..,True
@RISMAJULIANRUWINDAS,ngebull men,2025-03-19T12:02:02Z,0,ngebull men,True
@AgamSeftian,"untuk fans gembul tolong jangan emosi, baca sampai habis ya biar g gagal paham gaes 😅 Perlu di kroscek lagi ya gaes pernyataan yg keluar dari mulut gembul ini sering ngaco😂, dulu pernah dia bicara palestina nuduh ini itu sampai menimbulkan reaksi orang indo yg tinggal disana meluruskannya berdasarkan fakta yg ada dilapangan sampai bedah metodologi gembul, dan lucunya saat dia  ceritakan profil gembul yg bisa kita lihat di google malah gembul nuduh dia DOXING njir 🤣, doxing kok dari google😂 gak manuk akal",2025-03-19T12:01:57Z,0,"untuk fans gembul tolong jangan emosi, baca sampai habis ya biar g gagal paham gaes 😅 Perlu di kroscek lagi ya gaes pernyataan yg keluar dari mulut gembul ini sering ngaco😂, dulu pernah dia bicara palestina nuduh ini itu sampai menimbulkan reaksi orang indo yg tinggal disana meluruskannya berdasarkan fakta yg ada dilapangan sampai bedah metodologi gembul, dan lucunya saat dia  ceritakan profil gembul yg bisa kita lihat di google malah gembul nuduh dia DOXING njir 🤣, doxing kok dari google😂 gak manuk akal",True
@BNR.666,HY INTEL APA KABAR,2025-03-19T12:01:23Z,0,HY INTEL APA KABAR,True
@Andigabriel711,"Boomm waktu, sepertinya sejarah akan berulang reformasi jilid 2",2025-03-19T12:01:11Z,0,"Boomm waktu, sepertinya sejarah akan berulang reformasi jilid 2",True
@Salman-ko4pl,jatuh ke jurang ini mh wkwkw,2025-03-19T12:01:10Z,1,jatuh ke jurang ini mh wkwkw,True
@HatsuneCiel,"<a href=""https://www.youtube.com/watch?v=tq4ahGhPGCM&amp;t=800"">13:20</a> 😂",2025-03-19T12:01:03Z,0,13:20 😂,True
@didierbembozz1340,Dewan Penghianat Rakyat,2025-03-19T12:01:00Z,0,Dewan Penghianat Rakyat,True
@herisetiawan2209,Om Ray......<br>Felix Siauw with.......ustad nurrudinn.......cakrawala wawasannn pastiii kereennnn bertambah mengedukasi dan bermanfaat.........,2025-03-19T12:00:59Z,13,"Om Ray......
Felix Siauw with.......ustad nurrudinn.......cakrawala wawasannn pastiii kereennnn bertambah mengedukasi dan bermanfaat.........",True
@teddyardiansyah4259,Episode tergokil 😂,2025-03-19T12:00:44Z,0,Episode tergokil 😂,True
@ErnaWati-tm1oe,Naha jadi abi nu degdegan,2025-03-19T12:00:22Z,0,Naha jadi abi nu degdegan,True
@jonievans-je1uv,"Ya bginilah klau ngara sari serbuuk, sngat nikmat tikus tikus mnggerogoti lumbung beras..😅😅",2025-03-19T12:00:21Z,0,"Ya bginilah klau ngara sari serbuuk, sngat nikmat tikus tikus mnggerogoti lumbung beras..😅😅",True
@idhambayhakky,Best episode so far!! Jurang banget bahasannya hahaha,2025-03-19T12:00:08Z,1,Best episode so far!! Jurang banget bahasannya hahaha,True
@SurabayaSparkling,Seru,2025-03-19T11:59:59Z,0,Seru,True
@dhearamadhiani5101,kenapa saya selalu mual tiap denger dpr?🤮,2025-03-19T11:59:59Z,0,kenapa saya selalu mual tiap denger dpr?🤮,True
@SatrioSoeparno_,"justru karna masyarakat sudah tau pak Prabowo tersandra hutang budi makanya sangat berharap pak Prabowo segera bertindak murni secara Independent memihak rakyat 1000% tanpa perlu memperdulikan tikus2 yang selama ini caper nepotisme, tak masalah dianggap pengkhianat oleh tikus2 KKN tapi pak Prabowo bersama rakyat dan sadarilah bahwa tombol cleaning KKN itu saat ini sepenuhnya sedang ada di tanganya pak Prabowo tidak pada yang lain !!! (jika memang pak Prabowo peduli pada masa depan rakyat tanpa KKN di masa depan)",2025-03-19T11:59:54Z,3,"justru karna masyarakat sudah tau pak Prabowo tersandra hutang budi makanya sangat berharap pak Prabowo segera bertindak murni secara Independent memihak rakyat 1000% tanpa perlu memperdulikan tikus2 yang selama ini caper nepotisme, tak masalah dianggap pengkhianat oleh tikus2 KKN tapi pak Prabowo bersama rakyat dan sadarilah bahwa tombol cleaning KKN itu saat ini sepenuhnya sedang ada di tanganya pak Prabowo tidak pada yang lain !!! (jika memang pak Prabowo peduli pada masa depan rakyat tanpa KKN di masa depan)",True
@SurabiCantikChanel,KALO MAU JADI PRESIDEN...HARUS BELAJAR SAMA KDM...,2025-03-19T11:59:43Z,0,KALO MAU JADI PRESIDEN...HARUS BELAJAR SAMA KDM...,True
@wita.nekysta,"Suka banget, ternyata diangkat. Terima kasih Ko Ray &amp; Ust.",2025-03-19T11:59:42Z,2,"Suka banget, ternyata diangkat. Terima kasih Ko Ray & Ust.",True
@dikijamaluddinikhsan1707,Gilaa seru parah episode kali iniiii🔥🔥,2025-03-19T11:59:26Z,0,Gilaa seru parah episode kali iniiii🔥🔥,True
@winnoceano,Salah satu yang direvisi dalam RUU yang dibahas di konten ini adalah : keterlibatan pengawasan ruang cyber oleh...... kalau sudah disahkan siap2 aja influencer banyak dibredel😅,2025-03-19T11:59:26Z,1,Salah satu yang direvisi dalam RUU yang dibahas di konten ini adalah : keterlibatan pengawasan ruang cyber oleh...... kalau sudah disahkan siap2 aja influencer banyak dibredel😅,True
@Lisinae-gs9eu,"tapi aku setuju sihh kalo kalian membuat suatu perkumpulan yg isinya orang² berkualitas dan influencer dan para pemimpin negeri ini untuk membahas untuk negeri ini di platform sosial media dan tv, aku dukung banget sihh.<br>semoga kalian yg mempunyai rencana baik dimudahkan dan serta di dalam lindungan tuhann.",2025-03-19T11:59:16Z,87,"tapi aku setuju sihh kalo kalian membuat suatu perkumpulan yg isinya orang² berkualitas dan influencer dan para pemimpin negeri ini untuk membahas untuk negeri ini di platform sosial media dan tv, aku dukung banget sihh.
semoga kalian yg mempunyai rencana baik dimudahkan dan serta di dalam lindungan tuhann.",True
@MalikMalik-un8ks,Next undang pak Rocky Gerung,2025-03-19T11:59:01Z,0,Next undang pak Rocky Gerung,True
@DodiHendrawan-j1q,"Dewan Penghianat Rakyat (DPR) ...! <br>Pemilu besok buat tagar<br><a href=""http://www.youtube.com/results?search_query=%23jangancoblosanggotadewan"">#JangancoblosAnggotaDewan</a>#<br>........",2025-03-19T11:58:58Z,0,"Dewan Penghianat Rakyat (DPR) ...! 
Pemilu besok buat tagar
#JangancoblosAnggotaDewan#
........",True
@xhavionseirra1497,"Guru gembul ibarat Feri Irwandi ke2, bedanya kalo Feri masih bisa jaga bicara sedangkan beliau blak2anya masyaAllaaahh... di sini Ust Felix dan Raymond sudah berusaha sebaik mungkin agar tdk masuk ke ranah ideologi KuroHige yg bayangan2 itu... mantap ustd dan raym.. 😅👍🏾",2025-03-19T11:58:58Z,1,"Guru gembul ibarat Feri Irwandi ke2, bedanya kalo Feri masih bisa jaga bicara sedangkan beliau blak2anya masyaAllaaahh... di sini Ust Felix dan Raymond sudah berusaha sebaik mungkin agar tdk masuk ke ranah ideologi KuroHige yg bayangan2 itu... mantap ustd dan raym.. 😅👍🏾",True
@zanouda_official,luar biasa..❤☝️,2025-03-19T11:58:37Z,0,luar biasa..❤☝️,True
@asramay734,mba Verren intel?,2025-03-19T11:58:14Z,0,mba Verren intel?,True
@SyahirMahasiw,"Bangkit nya manusia, ketika bangkit pemikiran nya.<br><br>Bangkit secara mendasar",2025-03-19T11:58:09Z,0,"Bangkit nya manusia, ketika bangkit pemikiran nya.

Bangkit secara mendasar",True
@Yendri88,"Undang Rocky Gerung atau Anis Ko Ray, spa tau jg ngebul...",2025-03-19T11:58:09Z,0,"Undang Rocky Gerung atau Anis Ko Ray, spa tau jg ngebul...",True
@rentresna440,Isinya daging semua tanpa sayur ini.,2025-03-19T11:58:09Z,0,Isinya daging semua tanpa sayur ini.,True
@AjatSudrajat-bg3hg,Chanel terbaik 👍💯👍💯,2025-03-19T11:57:59Z,0,Chanel terbaik 👍💯👍💯,True
@aspmtfk,Guru gembul sampai akhir episode 🔥,2025-03-19T11:57:44Z,0,Guru gembul sampai akhir episode 🔥,True
@RENYCHASENDA,Seneng banget pas guru gembul bilang pemerintah bayangan 😅😂,2025-03-19T11:57:33Z,0,Seneng banget pas guru gembul bilang pemerintah bayangan 😅😂,True
@mageswaranmageswaran8492,"Sebagai rakyat Malaysia,,guwe baru lihat ada 3 pemuda cerdas dan pintar dalam sistem dan teknik dalam pimpinan pemerintah kanoha Indonesia,,, yang membahaskan sebegitu rosak dan korup nya pejabat Pemerintahan Indonesia sersuai fakta dan realiti 💯% mengikut standards kajian dan Stmeant internasional yang VALID 💯% ... secara global. sudah 2,3  tahun lepas menyatakan bertapa busuk dan korup nya pejabat pimpinan Pemerintahan Indonesia yang akan mengancam economic rakyat dan negeri hingga mengancam secara sosiallis kerhidupan Rakyat Kelas mejoriti bawahan, menengah..😅.., good job 3 orang permuda yang cerdas dan pintar...... teruskan...👍🏽",2025-03-19T11:57:29Z,0,"Sebagai rakyat Malaysia,,guwe baru lihat ada 3 pemuda cerdas dan pintar dalam sistem dan teknik dalam pimpinan pemerintah kanoha Indonesia,,, yang membahaskan sebegitu rosak dan korup nya pejabat Pemerintahan Indonesia sersuai fakta dan realiti 💯% mengikut standards kajian dan Stmeant internasional yang VALID 💯% ... secara global. sudah 2,3  tahun lepas menyatakan bertapa busuk dan korup nya pejabat pimpinan Pemerintahan Indonesia yang akan mengancam economic rakyat dan negeri hingga mengancam secara sosiallis kerhidupan Rakyat Kelas mejoriti bawahan, menengah..😅.., good job 3 orang permuda yang cerdas dan pintar...... teruskan...👍🏽",True
@ws1932,Saatnya membongkar kasus m4rsin4h dan mun1r untuk menjatuhkan rez1m.<br><br>Keduanya korban dari dwifungsi abri. Salah satu tuntutan aksi 1998 dulu adalah penghapusan dwifungsi abri dan sekarang ingin kembali lagi. Jangan sampai terjadi. Podcast2 seperti ini akan dihabisi. Indonesia akan dikuasai.<br>Innalillahi,2025-03-19T11:57:25Z,3,"Saatnya membongkar kasus m4rsin4h dan mun1r untuk menjatuhkan rez1m.

Keduanya korban dari dwifungsi abri. Salah satu tuntutan aksi 1998 dulu adalah penghapusan dwifungsi abri dan sekarang ingin kembali lagi. Jangan sampai terjadi. Podcast2 seperti ini akan dihabisi. Indonesia akan dikuasai.
Innalillahi",True
@arvienrinaldy,Epic episode sih ini 😀,2025-03-19T11:57:24Z,0,Epic episode sih ini 😀,True
@gindzuniverse6065,Kalo taraf berpikir rakyat sudah meningkat.. rakyat bisa mendapatkan fungsinya sebagai quality control untuk kebijakan yang di keluarkan pemerintah... Kan katanya Demokrasi pemerintahan dari rakyat untuk rakyat...,2025-03-19T11:57:23Z,0,Kalo taraf berpikir rakyat sudah meningkat.. rakyat bisa mendapatkan fungsinya sebagai quality control untuk kebijakan yang di keluarkan pemerintah... Kan katanya Demokrasi pemerintahan dari rakyat untuk rakyat...,True
@fajarhanggono8330,ini konten RAMADHAN atau konten apa? hahahaha... aku yang nonton tegang juga.,2025-03-19T11:57:17Z,0,ini konten RAMADHAN atau konten apa? hahahaha... aku yang nonton tegang juga.,True
@NahdzotunNahjah,Apa kita cuma bisa melihat kelakuan pemerintah,2025-03-19T11:57:08Z,0,Apa kita cuma bisa melihat kelakuan pemerintah,True
@MitsubishiPajero-m8r,Hati2 nanti malam di dekat rumah ada abang tukang bakso 😂,2025-03-19T11:56:55Z,0,Hati2 nanti malam di dekat rumah ada abang tukang bakso 😂,True
@haryod.k.9732,Yg susah adalah &quot;Istikomah&quot; 😂 tapi yg nikmat dalam menyelesaikan masalah adalah yg &quot;susah&quot; 😅,2025-03-19T11:56:43Z,0,"Yg susah adalah ""Istikomah"" 😂 tapi yg nikmat dalam menyelesaikan masalah adalah yg ""susah"" 😅",True
@ukidesiwibowo7777,Wadauww jurang bet ini,2025-03-19T11:56:42Z,0,Wadauww jurang bet ini,True
@azzishusien,Ngomongin pemerintahan kyk ngomomongin dedemit 😂,2025-03-19T11:56:42Z,0,Ngomongin pemerintahan kyk ngomomongin dedemit 😂,True
@Quinraven,Undang rocky gerung dong,2025-03-19T11:56:32Z,0,Undang rocky gerung dong,True
@alfisya9860,Super sekali ini blak²an😂,2025-03-19T11:56:22Z,0,Super sekali ini blak²an😂,True
@PutriLaila-w7n,Sukaaaaaa,2025-03-19T11:56:20Z,0,Sukaaaaaa,True
@nileshlakhani3781,"Sekali begitu coba langsung selesai,MANDALIKA77.",2025-03-19T11:56:10Z,38,"Sekali begitu coba langsung selesai,MANDALIKA77.",True
@pungamaster.nilesh4080,MANDALIKA77 lagi on fire parah!!.,2025-03-19T11:56:05Z,0,MANDALIKA77 lagi on fire parah!!.,True
@AsmaKhan-zq4ln,Aku udah gk bosan semenjak mengenal MANDALIKA77.,2025-03-19T11:55:59Z,33,Aku udah gk bosan semenjak mengenal MANDALIKA77.,True
@ippulluppi2427,"Dri Minggu yg lalu gw berharap ada guru gembul di escape, akhirnya sekarang terkabul 👍👍",2025-03-19T11:55:59Z,0,"Dri Minggu yg lalu gw berharap ada guru gembul di escape, akhirnya sekarang terkabul 👍👍",True
@wildanpangestu5684,PART 2 NYA DITUNGGU,2025-03-19T11:55:50Z,0,PART 2 NYA DITUNGGU,True
@nusajati9778,"Intinya jabatan sipil untuk sipil bersenjata dan militer, perrlu di seimbangkan, karena 20 tahun Reformasi sipil gagal menyelamatkan negara, misalnya dr judi dan narkoba, sekali pun kita sedikit khawatir",2025-03-19T11:55:45Z,1,"Intinya jabatan sipil untuk sipil bersenjata dan militer, perrlu di seimbangkan, karena 20 tahun Reformasi sipil gagal menyelamatkan negara, misalnya dr judi dan narkoba, sekali pun kita sedikit khawatir",True
